season,team,name,age,g,gs,mp,fgperc,reb,ast,stl,blk,tov,ptsg,ws,sal
2013,CLE,Dion Waiters,22,70,24,29.6,0.433,2.8,3,0.89999998,0.2,2.2,15.9,1.6,3.89424
2014,ATL,Jeff Teague,26,73,72,30.5,0.46000001,2.5,7,1.7,0.40000001,2.8,15.9,7.6999998,8
2014,DET,Greg Monroe,24,69,57,31,0.49599999,10.2,2.0999999,1.1,0.5,2.2,15.9,6.8000002,5.479934
2013,CHI,Derrick Rose,25,10,10,31.1,0.354,3.2,4.3000002,0.5,0.1,3.4000001,15.9,-0.2,17.632688
2015,NOP,James Ennis,25,9,5,31.299999,0.5,3.9000001,2,1.3,0.30000001,1.9,15.9,0.80000001,0.074564
2002,PHI,Keith Van Horn,27,74,73,31.6,0.48199999,7.0999999,1.3,0.89999998,0.40000001,2,15.9,6.5,12.0725
1999,LAL,Glen Rice,32,80,80,31.6,0.43000001,4.0999999,2.2,0.60000002,0.2,1.4,15.9,9,7
1999,CLE,Lamond Murray,26,74,72,32,0.45100001,5.6999998,1.8,1.4,0.5,2.5,15.9,3.3,3
2009,MIL,Andrew Bogut,25,69,69,32.299999,0.51999998,10.2,1.8,0.60000002,2.5,1.9,15.9,7.5,10
1997,PHX,Rex Chapman,30,68,67,33.299999,0.42699999,2.5,3,1,0.2,1.7,15.9,4.5,0.3267
2002,SAC,Mike Bibby,24,55,55,33.400002,0.47,2.7,5.1999998,1.3,0.1,2.3,15.9,5.5999999,8.5
2010,POR,Wesley Matthews,24,82,69,33.599998,0.449,3.0999999,2,1.2,0.1,1.7,15.9,7.1999998,5.765
2014,POR,Wesley Matthews,28,60,60,33.700001,0.44800001,3.7,2.3,1.3,0.2,1.4,15.9,6.1999998,7.24564
1996,BKN,Robert Pack,27,34,31,34.900002,0.40700001,2.5,9.6000004,1.7,0.1,4.4000001,15.9,1,2.7
2010,NOP,Chris Paul,25,80,80,36,0.463,4.0999999,9.8000002,2.4000001,0.1,2.2,15.9,13.9,14.940153
2005,CHI,Kirk Hinrich,25,81,81,36.5,0.41800001,3.5999999,6.3000002,1.2,0.30000001,2.3,15.9,7.5999999,2.51388
2000,ORL,Darrell Armstrong,32,75,75,36.900002,0.412,4.5999999,7,1.8,0.2,2.7,15.9,8.6999998,3.1
2000,MEM,Mike Bibby,22,82,82,38.900002,0.454,3.7,8.3999996,1.3,0.1,3,15.9,5.3000002,3.30816
2006,LAL,Lamar Odom,27,56,56,39.299999,0.46799999,9.8000002,4.8000002,0.89999998,0.60000002,2.9000001,15.9,4.6999998,12.348596
2014,LAC,Jamal Crawford,34,64,4,26.6,0.396,1.9,2.5,0.89999998,0.2,1.4,15.8,3.5999999,5.45
2013,PHX,Gerald Green,28,82,48,28.4,0.44499999,3.4000001,1.5,0.89999998,0.5,1.8,15.8,6.0999999,3.5
2014,HOU,Dwight Howard,29,41,41,29.799999,0.59299999,10.5,1.2,0.69999999,1.3,2.8,15.8,3.5999999,21.436271
1999,HOU,Cuttino Mobley,24,81,8,30.799999,0.43000001,3.5999999,2.5999999,1.1,0.40000001,2.3,15.8,5.1999998,0.385
2008,BOS,Kevin Garnett,32,57,57,31.1,0.53100002,8.5,2.5,1.1,1.2,1.6,15.8,7.0999999,24.751934
2011,BOS,Kevin Garnett,35,60,60,31.1,0.50300002,8.1999998,2.9000001,0.89999998,1,1.8,15.8,6.9000001,21.247044
2010,UTA,Devin Harris,27,17,16,31.200001,0.41299999,2.4000001,5.4000001,0.80000001,0.1,2.9000001,15.8,0.80000001,8.981
2010,DAL,Jason Terry,33,82,10,31.299999,0.45100001,1.9,4.0999999,1.1,0.2,2,15.8,5.3000002,10.65
1998,SAS,David Robinson,33,49,49,31.700001,0.509,10,2.0999999,1.4,2.4000001,2.2,15.8,8.3999996,14.841
2014,MEM,Mike Conley,27,70,70,31.799999,0.44600001,3,5.4000001,1.3,0.2,2.2,15.8,6.8000002,8.894216
2009,CLE,Antawn Jamison,33,25,23,32.400002,0.48500001,7.6999998,1.3,1.1,0.5,1.2,15.8,2.0999999,11.641095
2013,BKN,Joe Johnson,32,79,79,32.599998,0.454,3.4000001,2.7,0.60000002,0.1,1.5,15.8,4.9000001,21.466718
1995,LAC,Bison Dele,26,65,65,33.200001,0.54299998,7.5999999,1.9,1.1,0.80000001,2.9000001,15.8,4,2.2
2004,POR,Damon Stoudamire,31,81,70,34.099998,0.39199999,3.8,5.6999998,1.1,0,2,15.8,5.6999998,12.5
2009,CLE,Mo Williams,27,69,68,34.200001,0.442,3,5.3000002,1,0.30000001,2.5,15.8,6.6999998,8.86
1996,MIN,Stephon Marbury,19,67,64,34.700001,0.40799999,2.7,7.8000002,1,0.30000001,3.0999999,15.8,3.7,1.917
2000,CLE,Andre Miller,24,82,82,34.700001,0.45199999,4.4000001,8,1.5,0.30000001,3.2,15.8,8,1.8084
1997,OKC,Detlef Schrempf,35,78,78,35.200001,0.48699999,7.0999999,4.4000001,0.80000001,0.2,2.2,15.8,10.4,3.333333
2010,POR,Gerald Wallace,28,23,15,35.700001,0.498,7.5999999,2.5,2,0.69999999,2.3,15.8,2.5999999,10.5
2005,ORL,Dwight Howard,20,82,81,36.799999,0.53100002,12.5,1.5,0.80000001,1.4,2.5999999,15.8,8.6000004,4.49316
1998,ORL,Anfernee Hardaway,27,50,50,38.900002,0.41999999,5.6999998,5.3000002,2.2,0.5,3,15.8,5,8.505
2003,HOU,Cuttino Mobley,28,80,80,40.400002,0.426,4.5,3.2,1.3,0.40000001,2.3,15.8,7.5999999,5.394125
2015,ATL,Jeff Teague,27,79,78,28.5,0.43900001,2.7,5.9000001,1.2,0.30000001,2.8,15.7,5.9000001,8
2009,PHX,Jason Richardson,29,79,76,31.5,0.47400001,5.0999999,1.8,0.80000001,0.40000001,1.2,15.7,6.5999999,13.333333
2001,MIA,Alonzo Mourning,31,75,74,32.700001,0.51599997,8.3999996,1.2,0.40000001,2.5,2.4000001,15.7,7.4000001,18.7548
2014,DAL,Chandler Parsons,26,66,66,33.099998,0.46200001,4.9000001,2.4000001,1,0.30000001,1.5,15.7,5.5,14.7
2013,LAL,Jodie Meeks,26,77,70,33.200001,0.463,2.5,1.8,1.4,0.1,1.4,15.7,4.5,1.55
2008,PHX,Steve Nash,34,74,74,33.599998,0.50300002,3,9.6999998,0.69999999,0.1,3.4000001,15.7,7.3000002,12.25
2009,ATL,Josh Smith,24,81,81,35.400002,0.505,8.6999998,4.1999998,1.6,2.0999999,2.4000001,15.7,9.3000002,10.8
1995,ATL,Mookie Blaylock,28,81,81,35.700001,0.405,4.0999999,5.9000001,2.5999999,0.2,2.3,15.7,9,2.5
2004,CHI,Kirk Hinrich,24,77,77,36.400002,0.39700001,3.9000001,6.4000001,1.6,0.30000001,2.3,15.7,7.1999998,2.34984
2004,DAL,Michael Finley,31,64,64,36.799999,0.42699999,4.0999999,2.5999999,0.80000001,0.30000001,0.89999998,15.7,5.5,14.609375
2007,LAC,Chris Kaman,25,56,55,37.200001,0.48300001,12.7,1.9,0.60000002,2.8,2.9000001,15.7,3.5999999,8.6
2005,CLE,Zydrunas Ilgauskas,30,78,78,29.299999,0.50599998,7.5999999,1.2,0.5,1.7,2,15.6,8.6999998,8.74
2007,PHX,Leandro Barbosa,25,82,12,29.5,0.46200001,2.8,2.5999999,0.89999998,0.2,1.4,15.6,5.5,5.6
2001,CHI,Metta World Peace,22,27,26,30.5,0.433,4.9000001,2.9000001,2.8,0.89999998,2.5999999,15.6,1.4,1.24176
2005,DAL,Josh Howard,25,59,58,32.5,0.47099999,6.3000002,1.9,1.2,0.40000001,1.3,15.6,6.6999998,0.92388
2002,GSW,Jason Richardson,22,82,82,32.900002,0.41,4.5999999,3,1.1,0.30000001,2.2,15.6,3.7,2.60736
2004,UTA,Andrei Kirilenko,23,41,37,32.900002,0.493,6.1999998,3.2,1.6,3.3,2.2,15.6,5.5,1.671694
2008,HOU,Tracy McGrady,29,35,35,33.700001,0.38800001,4.4000001,5,1.2,0.40000001,2,15.6,2.7,20.370437
2011,NOP,Jarrett Jack,28,45,39,34,0.456,3.9000001,6.3000002,0.69999999,0.2,2.4000001,15.6,3.8,5
2000,DAL,Steve Nash,26,70,70,34.099998,0.48699999,3.2,7.3000002,1,0.1,2.9000001,15.6,8.3999996,5.5
1995,OKC,Hersey Hawkins,29,82,82,34.400002,0.47299999,3.5999999,2.7,1.8,0.2,2,15.6,9.5,2.5
2008,ATL,Josh Smith,23,69,69,35.099998,0.49200001,7.1999998,2.4000001,1.4,1.6,2.3,15.6,4.9000001,10
2004,SAC,Brad Miller,28,56,56,37.299999,0.52399999,9.3000002,3.9000001,1.2,1.2,1.5,15.6,8.6000004,7.875
2014,TOR,Lou Williams,28,80,0,25.200001,0.40400001,1.9,2.0999999,1.1,0.1,1.3,15.5,6.5999999,5.45
2008,SAS,Manu Ginobili,31,44,7,26.799999,0.454,4.5,3.5999999,1.5,0.40000001,2,15.5,5,9.905248
2010,DET,Rodney Stuckey,24,70,54,31.200001,0.43900001,3.0999999,5.1999998,1.1,0.1,2.2,15.5,5,2.767126
2010,DET,Rodney Stuckey,24,70,54,31.200001,0.43900001,3.0999999,5.1999998,1.1,0.1,2.2,15.5,5,8.5
2011,HOU,Luis Scola,31,66,66,31.299999,0.491,6.5,2.0999999,0.5,0.40000001,2.3,15.5,3.4000001,8.591793
2012,CHA,Gerald Henderson,25,68,58,31.4,0.447,3.7,2.5999999,1,0.5,1.6,15.5,3.3,3.101327
2007,DAL,Jason Terry,30,82,34,31.5,0.46700001,2.5,3.2,1.1,0.2,1.1,15.5,8.6000004,8.898
2004,MIN,Wally Szczerbiak,27,81,37,31.6,0.50599998,3.7,2.4000001,0.5,0.2,1.6,15.5,7.3000002,9
2015,LAL,Jordan Clarkson,23,79,79,32.299999,0.433,4,2.4000001,1.1,0.1,1.7,15.5,2.0999999,0.845059
2004,DEN,Kenyon Martin,27,70,67,32.5,0.49000001,7.3000002,2.4000001,1.4,1.1,2.0999999,15.5,5.3000002,9.454546
2009,MIL,Brandon Jennings,20,82,82,32.599998,0.37099999,3.4000001,5.6999998,1.3,0.2,2.4000001,15.5,4.1999998,2.16852
2002,IND,Metta World Peace,23,69,67,33.599998,0.428,5.1999998,2.9000001,2.3,0.69999999,2.0999999,15.5,7.1999998,1.90486
2002,SAS,Tony Parker,20,82,82,33.799999,0.46399999,2.5999999,5.3000002,0.89999998,0,2.4000001,15.5,7.6999998,0.8004
2013,DET,Brandon Jennings,24,80,79,34.099998,0.373,3.0999999,7.5999999,1.3,0.1,2.7,15.5,3.9000001,7.655503
2004,PHX,Steve Nash,30,75,75,34.299999,0.50199997,3.3,11.5,1,0.1,3.3,15.5,10.9,8.75
1997,NYK,Larry Johnson,28,70,70,34.5,0.48500001,5.6999998,2.0999999,0.60000002,0.2,1.8,15.5,6.9000001,8.460714
2003,CLE,Carlos Boozer,22,75,75,34.599998,0.523,11.4,2,1,0.69999999,1.8,15.5,9.3999996,0.563679
2000,SAS,Derek Anderson,26,82,82,34.900002,0.41600001,4.4000001,3.7,1.5,0.2,2,15.5,9.8999996,2.25
2005,CLE,Larry Hughes,27,36,31,35.599998,0.40900001,4.5,3.5999999,1.5,0.60000002,2.8,15.5,1.8,10.3449
2004,LAL,Caron Butler,24,77,77,35.700001,0.44499999,5.8000002,1.9,1.4,0.30000001,1.6,15.5,5.3000002,1.93068
2002,BKN,Richard Jefferson,22,80,80,36,0.50099999,6.4000001,2.5,1,0.60000002,2,15.5,9.8999996,1.48284
2012,HOU,Chandler Parsons,24,76,76,36.299999,0.486,5.3000002,3.5,1,0.40000001,1.9,15.5,7,0.88825
1996,DAL,Jim Jackson,26,46,46,36.400002,0.442,4.9000001,3.4000001,1.2,0.30000001,2.3,15.5,2.8,3.9
2003,BKN,Jason Kidd,30,67,66,36.599998,0.384,6.4000001,9.1999998,1.8,0.2,3.2,15.5,7.1999998,13.152
1997,LAL,Kobe Bryant,19,79,1,26,0.428,3.0999999,2.5,0.89999998,0.5,2,15.4,6.3000002,1.16724
2009,DEN,J.R. Smith,24,75,0,27.799999,0.414,3.0999999,2.4000001,1.3,0.30000001,1.9,15.4,2.7,5.508426
2011,SAS,Tim Duncan,35,58,58,28.200001,0.49200001,9,2.3,0.69999999,1.5,1.7,15.4,5.9000001,21.164619
2014,DET,Brandon Jennings,25,41,41,28.6,0.40099999,2.5,6.5999999,1.1,0.1,2.2,15.4,3.3,8
1999,TOR,Tracy McGrady,20,79,34,31.200001,0.45100001,6.3000002,3.3,1.1,1.9,2,15.4,6.5999999,1.76712
2008,TOR,Andrea Bargnani,23,78,59,31.4,0.44999999,5.3000002,1.2,0.40000001,1.2,1.7,15.4,3.9000001,5.17644
2011,DET,Greg Monroe,21,66,66,31.5,0.52100003,9.6999998,2.3,1.3,0.69999999,2.4000001,15.4,7,3.21768
2011,PHX,Marcin Gortat,27,66,66,32,0.55500001,10,0.89999998,0.69999999,1.5,1.4,15.4,7.5999999,6.79064
2013,NOP,Eric Gordon,25,64,64,32.099998,0.43599999,2.5999999,3.3,1.2,0.2,2.0999999,15.4,2.5,14.283844
2015,ORL,Evan Fournier,23,79,71,32.5,0.46200001,2.8,2.7,1.2,0,1.7,15.4,5.6999998,2.288205
2004,IND,Jamaal Tinsley,26,40,40,32.5,0.41800001,4,6.4000001,2,0.30000001,3.4000001,15.4,2.8,1.554326
1997,LAC,Lamond Murray,24,79,65,32.599998,0.48100001,6.0999999,1.8,1.5,0.69999999,2.2,15.4,4.9000001,2.9
2007,BKN,Devin Harris,24,25,22,33.5,0.43799999,3.3,6.5,1.4,0.30000001,2.7,15.4,1.7,3.995003
2004,GSW,Troy Murphy,24,70,69,33.900002,0.414,10.8,1.4,0.80000001,0.5,1.5,15.4,5.3000002,2.231808
2012,MEM,Zach Randolph,31,76,75,34.299999,0.46000001,11.2,1.4,0.80000001,0.40000001,2,15.4,7.9000001,16.5
1996,BOS,Rick Fox,27,76,75,34.900002,0.456,5.1999998,3.8,2.2,0.5,2.3,15.4,5.1999998,1.75
1997,GSW,Donyell Marshall,24,73,73,35.799999,0.414,8.6000004,2.2,1.3,1,2,15.4,4.1999998,3.99
2002,MIA,Caron Butler,22,78,78,36.599998,0.41600001,5.0999999,2.7,1.8,0.40000001,2.5,15.4,5.0999999,1.6788
2015,LAL,Lou Williams,29,67,35,28.5,0.40799999,2.5,2.5,0.89999998,0.30000001,1.6,15.3,4.6999998,7
2015,MIL,Greg Monroe,25,79,67,29.299999,0.52200001,8.8000002,2.3,0.89999998,0.80000001,1.6,15.3,7.5,16.4
1997,ORL,Nick Anderson,30,58,44,29.299999,0.45500001,5.0999999,2.0999999,1.2,0.40000001,1.5,15.3,5.3000002,4
2015,MEM,Zach Randolph,34,68,53,29.6,0.47499999,7.8000002,2.0999999,0.60000002,0.2,1.5,15.3,4.3000002,9.638555
2003,CLE,Zydrunas Ilgauskas,28,81,81,31.299999,0.48300001,8.1000004,1.3,0.5,2.5,2,15.3,7.8000002,13.5
2015,MEM,Mike Conley,28,56,56,31.4,0.42199999,2.9000001,6.0999999,1.2,0.30000001,1.5,15.3,5.3000002,9.588426
2014,PHX,Markieff Morris,25,82,82,31.5,0.465,6.1999998,2.3,1.2,0.5,2.0999999,15.3,4.5999999,2.989239
2008,OKC,Russell Westbrook,20,82,65,32.5,0.398,4.9000001,5.3000002,1.3,0.2,3.3,15.3,1.9,3.49368
1997,BOS,Ron Mercer,21,80,62,33.299999,0.44999999,3.5,2.2,1.6,0.2,1.7,15.3,4,1.76832
2014,WAS,Bradley Beal,21,63,59,33.400002,0.42699999,3.8,3.0999999,1.2,0.30000001,2,15.3,3.7,4.50528
1995,BKN,Kenny Anderson,25,31,28,33.599998,0.37599999,3.3,8,1.7,0.30000001,1.9,15.3,3.7,3.898
2009,LAC,Baron Davis,30,75,73,33.599998,0.40599999,3.5,8,1.7,0.60000002,2.8,15.3,4.5,12.15
1995,GSW,Joe Smith,20,82,82,34.400002,0.458,8.6999998,1,1,1.6,1.7,15.3,6.8000002,2.473
2008,PHI,Thaddeus Young,20,75,71,34.400002,0.495,5,1.1,1.3,0.30000001,1.6,15.3,5.5,1.96812
2010,ATL,Al Horford,24,77,77,35.099998,0.55699998,9.3000002,3.5,0.80000001,1,1.5,15.3,10.1,5.444857
1998,CHA,Elden Campbell,30,32,32,35.400002,0.48899999,9.3999996,1.9,1.2,1.8,1.8,15.3,3.7,7
2012,DAL,O.J. Mayo,25,82,82,35.5,0.449,3.5,4.4000001,1.1,0.30000001,2.5999999,15.3,4.1999998,4.02
2009,NYK,Wilson Chandler,22,65,64,35.700001,0.479,5.4000001,2.0999999,0.69999999,0.80000001,1.7,15.3,2.7,1.25544
1996,LAL,Nick Van Exel,25,79,79,37.200001,0.40200001,2.9000001,8.5,0.89999998,0.1,2.7,15.3,7.1999998,1.9
2005,UTA,Andrei Kirilenko,24,69,63,37.700001,0.46000001,8,4.3000002,1.5,3.2,2.9000001,15.3,7.9000001,10.983
2011,CHI,Luol Deng,26,54,54,39.400002,0.412,6.5,2.9000001,1,0.69999999,1.8,15.3,5.8000002,12.325
2008,DEN,J.R. Smith,23,81,18,27.700001,0.44600001,3.7,2.8,1,0.2,1.9,15.2,5.8000002,4.985001
2013,LAC,J.J. Redick,29,35,34,28.200001,0.45500001,2.0999999,2.2,0.80000001,0.1,1.2,15.2,3,6.3
2002,SAC,Bobby Jackson,29,59,26,28.4,0.46399999,3.7,3.0999999,1.2,0.1,1.8,15.2,5.5,2.7
2014,ATL,Al Horford,28,76,76,30.5,0.53799999,7.1999998,3.2,0.89999998,1.3,1.3,15.2,8.6999998,12
2015,NOP,Tyreke Evans,26,25,25,30.6,0.433,5.1999998,6.5999999,1.3,0.30000001,2.9000001,15.2,1.4,11.227
2012,SAC,Tyreke Evans,23,65,61,31,0.47799999,4.4000001,3.5,1.4,0.40000001,2,15.2,4.4000001,5.251825
1999,ORL,Ron Mercer,23,31,31,31.299999,0.40200001,3.2,1.7,1.4,0.30000001,2.0999999,15.2,0.60000002,2.29884
1995,UTA,Jeff Hornacek,32,82,59,31.6,0.50199997,2.5,4.0999999,1.3,0.2,1.5,15.2,10.2,2.121
2002,POR,Bonzi Wells,26,75,65,31.9,0.44100001,5.3000002,3.3,1.6,0.2,2.9000001,15.2,4,6.3
2015,ATL,Al Horford,29,82,82,32.099998,0.505,7.3000002,3.2,0.80000001,1.5,1.3,15.2,9.3999996,12
2013,DET,Greg Monroe,23,82,82,32.799999,0.49700001,9.3000002,2.0999999,1.1,0.60000002,2,15.2,5.9000001,4.086454
2015,NOP,Eric Gordon,27,45,44,32.900002,0.41800001,2.2,2.7,1,0.30000001,1.6,15.2,2.0999999,15.514031
2010,LAC,Mo Williams,28,22,22,32.900002,0.42199999,2.5,5.5999999,0.89999998,0,3,15.2,1.1,9.3
1997,HOU,Charles Barkley,34,68,41,33,0.48500001,11.7,3.2,1,0.40000001,2.2,15.2,8.6000004,2.25
2015,BOS,Avery Bradley,25,76,72,33.400002,0.447,2.9000001,2.0999999,1.5,0.30000001,1.4,15.2,4.8000002,7.730337
2011,DEN,Arron Afflalo,26,62,62,33.599998,0.47099999,3.2,2.4000001,0.60000002,0.2,1.4,15.2,5.3000002,7.5625
2001,ORL,Mike Miller,21,63,53,33.700001,0.43799999,4.3000002,3.0999999,0.69999999,0.40000001,1.7,15.2,4.5,2.49408
2000,MIA,Brian Grant,28,82,79,33.799999,0.479,8.8000002,1.2,0.69999999,0.89999998,2.0999999,15.2,8.6999998,8.9
2009,DAL,Caron Butler,29,27,27,34.400002,0.44,5.4000001,1.8,1.8,0.30000001,1.7,15.2,1.4,9.78097
2005,CHA,Gerald Wallace,23,55,52,34.5,0.53799999,7.5,1.7,2.5,2.0999999,1.8,15.2,6.4000001,5
1998,TOR,Doug Christie,28,50,50,35.400002,0.38800001,4.0999999,3.7,2.3,0.5,2.4000001,15.2,4.1999998,2.353
2014,DEN,Ty Lawson,27,75,75,35.5,0.43599999,3.0999999,9.6000004,1.2,0.1,2.5,15.2,7,11.595506
2004,LAL,Lamar Odom,25,64,64,36.299999,0.47299999,10.2,3.7,0.69999999,1,2.5,15.2,4.6999998,10.548596
2004,CHI,Ben Gordon,21,82,3,24.4,0.41100001,2.5999999,2,0.60000002,0.1,2.3,15.1,3.5,3.35832
1997,WAS,Tracy Murray,26,82,12,27.200001,0.44600001,3.4000001,1,0.80000001,0.30000001,1.2,15.1,6.5,2.04
2008,IND,Mike Dunleavy,28,18,14,27.5,0.40099999,3.8,2.4000001,0.69999999,0.5,2.0999999,15.1,0.5,9
2005,SAS,Manu Ginobili,28,65,56,27.9,0.46200001,3.5,3.5999999,1.6,0.40000001,1.9,15.1,8.8000002,7.428937
2002,MIL,Michael Redd,23,82,14,28.200001,0.46900001,4.5,1.4,1.2,0.2,0.89999998,15.1,8,3
2005,ORL,Grant Hill,33,21,17,29.200001,0.49000001,3.8,2.3,1.1,0.30000001,1.7,15.1,1.7,15.69425
2013,SAS,Tim Duncan,37,74,74,29.200001,0.49000001,9.6999998,3,0.60000002,1.9,2.0999999,15.1,7.4000001,10.361446
1997,PHX,Antonio McDyess,23,81,81,30.1,0.53600001,7.5999999,1.3,1.2,1.7,1.8,15.1,9.3999996,2.87664
1996,POR,Rasheed Wallace,22,62,56,30.5,0.55800003,6.8000002,1.2,0.80000001,1,1.8,15.1,6.4000001,2.06
2012,ORL,Glen Davis,27,34,33,31.299999,0.44800001,7.1999998,2.0999999,0.89999998,0.60000002,1.9,15.1,0.80000001,6.4
2011,DAL,Jason Terry,34,63,1,31.700001,0.43000001,2.4000001,3.5999999,1.2,0.2,2,15.1,3.8,11.158
2013,OKC,Serge Ibaka,24,81,81,32.900002,0.53600001,8.8000002,1,0.5,2.7,1.5,15.1,9.6000004,12.25
1997,LAC,Rodney Rogers,26,76,70,32.900002,0.456,5.5999999,2.7,1.2,0.5,2.5,15.1,3.3,2.64
2015,BKN,Thaddeus Young,27,73,73,33,0.514,9,1.8,1.5,0.5,1.9,15.1,4.0999999,11.2
1995,WAS,Calbert Cheaney,24,70,70,33.200001,0.47099999,3.4000001,2.2,1,0.30000001,1.8,15.1,3.2,2.8
2011,CHA,Gerald Henderson,24,55,55,33.299999,0.45899999,4.0999999,2.3,0.89999998,0.40000001,1.8,15.1,1,2.2506
2009,NYK,Danilo Gallinari,21,81,74,33.900002,0.42300001,4.9000001,1.7,0.89999998,0.69999999,1.4,15.1,5.5999999,3.08904
2005,DET,Rasheed Wallace,31,80,80,34.799999,0.43000001,6.8000002,2.3,1,1.6,1.1,15.1,8.8999996,10.86
2004,CHA,Emeka Okafor,22,73,73,35.599998,0.447,10.9,0.89999998,0.80000001,1.7,1.7,15.1,4,3.73968
2001,CLE,Wesley Person,30,78,78,35.799999,0.495,3.8,2.2,1,0.5,0.89999998,15.1,6.9000001,6.3
2001,PHI,Derrick Coleman,34,58,58,35.900002,0.44999999,8.8000002,1.7,0.69999999,0.89999998,2.0999999,15.1,5.9000001,8.71
1997,MIA,Jamal Mashburn,25,48,48,36,0.435,4.9000001,2.8,0.89999998,0.30000001,2.3,15.1,4.0999999,4.433334
2009,OKC,Jeff Green,23,82,82,37.099998,0.45300001,6,1.6,1.3,0.89999998,1.6,15.1,6.5999999,3.51696
2008,CHA,Boris Diaw,26,59,59,37.599998,0.495,5.9000001,4.9000001,0.80000001,0.69999999,3,15.1,4,9
1996,POR,Clifford Robinson,30,81,79,38,0.426,4,3.2,1.2,0.80000001,2.0999999,15.1,6.5999999,2.924
1995,CLE,Chris Mills,26,80,80,38.299999,0.46799999,5.5,2.4000001,0.89999998,0.69999999,1.5,15.1,7.8000002,1.04
2011,CHA,Corey Maggette,32,32,28,27.5,0.373,3.9000001,1.2,0.69999999,0,1.8,15,0.69999999,10.262069
2006,BOS,Wally Szczerbiak,29,32,19,28.1,0.41499999,3.0999999,1.7,0.60000002,0.1,1.7,15,1,11.775
2011,CHI,Carlos Boozer,30,66,66,29.5,0.53200001,8.5,1.9,1,0.40000001,1.7,15,7.5999999,13.5
2010,DAL,Caron Butler,30,29,29,29.9,0.44999999,4.0999999,1.6,1,0.30000001,1.7,15,1.2,10.56196
2009,LAL,Andrew Bynum,22,65,65,30.4,0.56999999,8.3000002,1,0.5,1.4,1.8,15,7.8000002,12.526998
2011,LAC,Chauncey Billups,35,20,20,30.4,0.36399999,2.5,4,0.5,0.2,1.9,15,1.7,2.000032
1997,ORL,Rony Seikaly,32,47,47,31.6,0.44100001,7.5999999,1.5,0.5,0.80000001,2.9000001,15,2.8,4.002
1999,NYK,Patrick Ewing,37,62,62,32.799999,0.46599999,9.6999998,0.89999998,0.60000002,1.4,2.3,15,4.8000002,15
1996,BOS,Eric Williams,24,72,67,33.799999,0.456,4.5999999,1.8,1,0.2,1.9,15,2.9000001,1.008
2010,PHI,Elton Brand,31,81,81,34.700001,0.51200002,8.3000002,1.5,1.1,1.3,1.2,15,9.3999996,15.959099
1998,OKC,Detlef Schrempf,36,50,39,35.299999,0.472,7.4000001,3.7,0.80000001,0.5,2.0999999,15,5.8000002,3.333
2005,SAC,Brad Miller,29,79,79,37,0.495,7.8000002,4.6999998,0.80000001,0.80000001,2.3,15,9.1000004,8.75
2010,BKN,Deron Williams,26,12,12,38,0.34900001,4.5999999,12.8,1.3,0.30000001,3.5999999,15,0.60000002,14.940152
1995,PHX,Michael Finley,22,82,72,39.200001,0.47600001,4.5999999,3.5,1,0.40000001,1.6,15,6.3000002,0.628
1998,IND,Rik Smits,32,49,49,25.9,0.49000001,5.5999999,1.1,0.40000001,1.1,1.5,14.9,3.4000001,8.5
2007,MIN,Rashad McCants,23,75,24,26.9,0.45300001,2.7,2.2,0.89999998,0.2,2.3,14.9,1.7,1.76916
2004,DAL,Jerry Stackhouse,30,56,7,28.9,0.414,3.3,2.3,0.89999998,0.2,1.9,14.9,3.5,7.4375
2008,IND,T.J. Ford,25,74,49,30.5,0.45199999,3.5,5.3000002,1.2,0.2,2.4000001,14.9,4.3000002,8
2013,BOS,Avery Bradley,23,60,58,30.9,0.43799999,3.8,1.4,1.1,0.2,1.6,14.9,1.8,2.511432
2010,BOS,Kevin Garnett,34,71,71,31.299999,0.528,8.8999996,2.4000001,1.3,0.80000001,1.6,14.9,9,18.8
1995,DEN,Dale Ellis,35,81,52,32.400002,0.479,3.9000001,1.7,0.69999999,0.1,1.2,14.9,6.1999998,1.31
2001,DEN,Raef LaFrentz,25,51,51,32.700001,0.46599999,7.4000001,1.2,0.60000002,3,1.2,14.9,4.5,3.755142
1996,LAL,Elden Campbell,28,77,77,32.700001,0.46900001,8,1.6,0.60000002,1.5,1.7,14.9,7,7
1999,POR,Steve Smith,30,82,81,32.799999,0.46700001,3.8,2.5,0.89999998,0.40000001,1.4,14.9,10.4,7.2
2005,ORL,Hedo Turkoglu,26,78,59,33.5,0.454,4.3000002,2.8,0.89999998,0.30000001,1.7,14.9,7.5999999,5.3933
1998,ORL,Nick Anderson,31,47,39,33.599998,0.39500001,5.9000001,1.9,1.4,0.30000001,1.8,14.9,3.9000001,3.2
2000,MIA,Tim Hardaway,34,77,77,33.900002,0.39199999,2.5999999,6.3000002,1.2,0.1,2.5,14.9,6.4000001,12
1995,LAL,Nick Van Exel,24,74,74,34,0.417,2.4000001,6.9000001,0.89999998,0.1,2.0999999,14.9,5.6999998,1.9
2001,BKN,Kenyon Martin,24,73,73,34.299999,0.463,5.3000002,2.5999999,1.2,1.7,2.4000001,14.9,4.9000001,3.80196
1996,DEN,Bryant Stith,26,52,52,34.400002,0.41600001,4.1999998,2.5999999,1.2,0.40000001,1.9,14.9,3,3.4
1996,LAC,Loy Vaught,28,82,82,34.599998,0.5,10,1.3,1,0.30000001,1.7,14.9,6.3000002,3.1
