pid,gender,year,age,school,marriage,income,job,relig,pet,cell,cellnum,featurephone,smartphone,kidsphone,smart_or_not,tablet,tabletnum,wearable,wearablenum,phonebill,payapp,inapp_pay,theater,theaterpay,play,playpay,OTT,OTT_phone,OTT_tablet,OTT_PC,OTT_others,OTT_freq,OTT_hour,OTT_min,Newspaper,email,messanger,blog,cloud,SNS
40070001,2,1954,65,4,2,1,2,1,2,1,1,1,0,0, ,2, ,2, ,27,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
40070002,1,1951,68,4,2,5,1,1,2,1,1,1,0,0, ,2, ,2, ,25,2,2,0, ,0, ,2, , , , , , , ,1,2,2,2,2,2
40070003,1,1980,39,5,1,9,1,1,2,1,1,0,1,0,3,2, ,2, ,86,2,2,6,65,0, ,1,1,2,2,2,1,2,0,1,1,1,2,2,1
40080001,2,1976,43,5,2,6,1,1,1,1,1,0,1,0,3,2, ,2, ,45,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,2,2
40080002,1,1974,45,5,2,8,1,1,1,1,1,0,1,0,2,2, ,2, ,57,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,2
40090001,1,1966,53,5,2,12,1,2,2,1,1,0,1,0,3,2, ,2, ,48,2,2,4,48,0, ,2, , , , , , , ,1,1,1,2,2,2
40090002,2,1967,52,5,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,48,2,2,4,52,2,75,1,1,2,2,2,5,0,30,1,1,1,2,2,1
40090003,1,1992,27,5,1,1,2,2,2,1,1,0,1,0,3,1,1,2, ,56,2,2,6,80,4,100,1,1,2,1,2,4,1,30,1,1,1,2,1,1
40100001,2,1988,31,5,1,6,1,1,2,1,1,0,1,0,3,1,1,2, ,65,1,1,6,54,2,90,1,1,1,2,2,6,0,10,1,1,1,1,1,1
40110001,1,1966,53,5,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,45,2,2,3,33,0, ,2, , , , , , , ,1,1,1,2,2,2
40110002,2,1966,53,5,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,4,44,0, ,2, , , , , , , ,1,1,1,2,2,1
40120001,1,1974,45,5,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,40,2,2,3,33,0, ,2, , , , , , , ,1,1,1,1,2,2
40120002,2,1974,45,5,2,1,2,2,2,1,1,0,1,0,2,2, ,2, ,40,2,2,3,30,0, ,2, , , , , , , ,1,1,1,2,2,1
40130001,2,1948,71,2,3,4,1,1,1,1,1,0,1,0,3,2, ,2, ,35,2,2,2,20,0, ,2, , , , , , , ,1,2,1,2,2,2
40140001,1,1972,47,5,2,8,1,2,2,1,1,0,1,0,4,2, ,2, ,50,2,2,4,40,0, ,2, , , , , , , ,1,1,1,1,2,1
40140002,2,1972,47,5,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,35,2,2,5,55,1,50,2, , , , , , , ,1,2,1,1,2,1
40160001,1,1969,50,5,1,7,1,2,2,1,1,0,1,0,3,2, ,2, ,55,2,2,4,44,0, ,2, , , , , , , ,1,1,1,2,2,2
40170001,2,1960,59,5,3,8,1,1,1,1,1,0,1,0,3,2, ,2, ,50,2,2,4,44,0, ,2, , , , , , , ,1,2,1,2,2,1
40180001,2,1956,63,4,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,29,2,2,3,27,0, ,2, , , , , , , ,1,1,1,2,2,1
40190001,1,1954,65,4,4,7,1,2,1,1,1,0,1,0,1,2, ,2, ,52,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,1
40190002,1,1983,36,5,1,7,1,2,1,1,1,0,1,0,3,1,1,2, ,80,2,2,7,85,0, ,2, , , , , , , ,2,1,1,2,1,1
40190003,2,1989,30,5,1,6,1,2,1,1,1,0,1,0,3,2, ,2, ,52,2,2,7,85,0, ,2, , , , , , , ,1,1,1,2,2,1
40200001,1,1961,58,5,2,7,1,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,4,50,0, ,2, , , , , , , ,1,2,1,2,2,2
40200002,2,1961,58,4,2,7,2,2,2,1,1,0,1,0,3,2, ,2, ,70,2,2,6,70,0, ,2, , , , , , , ,2,2,2,2,2,2
40200003,2,1995,24,5,1,8,2,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,10,105,0, ,2, , , , , , , ,2,1,1,2,1,1
40210001,2,1955,64,4,4,6,1,1,2,1,1,0,1,0,3,2, ,2, ,56,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
40220001,2,1960,59,5,2,1,2,2,2,1,1,0,1,0,3,1,1,2, ,40,2,2,3,40,1,100,2, , , , , , , ,2,1,1,2,2,2
40230001,1,1958,61,4,2,6,1,2,2,1,1,0,1,0,3,2, ,2, ,33,2,2,4,36,0, ,2, , , , , , , ,1,1,1,2,2,1
40230002,2,1953,66,4,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,36,2,2,4,20,0, ,2, , , , , , , ,1,1,1,2,2,1
40230003,2,1988,31,5,1,5,1,2,2,1,1,0,1,0,3,1,1,2, ,43,2,2,6,54,2,70,1,1,2,2,2,5,0,10,1,1,1,1,1,1
40230004,2,1992,27,5,1,5,1,2,2,1,1,0,1,0,3,2, ,2, ,51,2,2,5,40,0, ,1,1,2,2,2,5,0,20,1,1,1,2,1,1
40240001,1,1970,49,5,2,9,1,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,4,40,1,35,2, , , , , , , ,1,2,1,2,2,2
40240002,2,1974,45,5,2,4,1,2,2,1,1,0,1,0,3,2, ,2, ,40,2,2,5,50,0, ,2, , , , , , , ,1,2,1,2,2,2
40260001,1,1965,54,5,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,66,2,2,2,20,0, ,2, , , , , , , ,1,1,1,2,2,2
40260002,2,1968,51,4,2,7,1,1,2,1,1,0,1,0,3,2, ,2, ,54,2,2,4,60,2,70,1,1,2,1,2,4,0,10,1,1,1,2,2,1
40260003,2,1996,23,5,1,1,2,1,2,1,1,0,1,0,3,2, ,2, ,58,2,1,4,65,1,100,1,1,2,1,2,4,0,30,1,1,1,2,2,1
40280001,2,1963,56,4,1,6,1,2,1,1,1,0,1,0,3,2, ,2, ,42,2,2,4,36,1,0,2, , , , , , , ,1,1,1,2,2,1
40290001,1,1973,46,5,2,11,1,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,5,50,1,50,2, , , , , , , ,1,1,1,2,2,2
40290002,2,1975,44,4,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,35,2,2,4,40,0, ,2, , , , , , , ,1,2,1,2,2,2
40300001,2,1965,54,4,3,6,1,2,2,1,1,0,1,0,2,2, ,2, ,37,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
40300002,2,1929,90,2,3,1,2,2,2,2, , , , , ,2, ,2, , ,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
40310001,1,1972,47,4,2,8,1,2,2,1,1,0,1,0,2,2, ,2, ,48,2,2,2,24,0, ,2, , , , , , , ,1,1,1,2,2,2
40310002,2,1976,43,5,2,1,2,2,2,1,1,0,1,0,2,2, ,2, ,37,2,2,2,24,0, ,2, , , , , , , ,2,2,1,2,2,2
40320001,1,1968,51,5,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,40,1,2,5,50,1,30,2, , , , , , , ,1,2,1,1,2,2
40320002,2,1969,50,4,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,45,1,2,4,40,0, ,2, , , , , , , ,1,2,1,2,2,1
40330001,2,1935,84,2,3,4,2,2,2,1,1,0,1,0,1,2, ,2, ,30,2,2,2,10,0, ,2, , , , , , , ,2,2,2,2,2,2
40340001,1,1971,48,4,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,3,30,1,30,2, , , , , , , ,1,2,1,2,2,2
40340002,2,1976,43,4,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,40,2,2,5,50,0, ,2, , , , , , , ,1,2,1,2,2,2
40350001,1,1979,40,5,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,40,2,2,3,30,1,50,2, , , , , , , ,1,1,1,1,1,2
40350002,2,1978,41,5,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,40,2,1,3,33,1,100,2, , , , , , , ,1,2,1,2,2,2
40360001,2,1957,62,4,3,7,1,2,2,1,1,0,1,0,3,2, ,2, ,45,2,2,4,0,1,0,2, , , , , , , ,1,2,1,2,2,1
40360002,2,1984,35,4,1,5,1,2,2,1,1,0,1,0,3,2, ,2, ,50,1,2,5,50,1,30,2, , , , , , , ,1,2,1,2,2,1
40370001,1,1975,44,5,2,6,1,2,1,1,1,0,1,0,3,2, ,2, ,40,2,2,3,33,0, ,2, , , , , , , ,1,2,2,2,2,1
40370002,2,1975,44,4,2,5,1,2,1,1,1,0,1,0,3,2, ,2, ,38,2,2,3,33,1,25,2, , , , , , , ,1,2,1,2,2,2
40380001,1,1941,78,4,2,6,1,2,2,1,1,0,1,0,3,2, ,2, ,35,2,2,4,40,0, ,2, , , , , , , ,1,2,1,2,2,2
40380002,2,1948,71,4,2,1,2,1,2,1,1,0,1,0,3,2, ,2, ,30,2,2,2,22,0, ,2, , , , , , , ,1,2,1,2,2,2
40390001,1,1958,61,4,2,8,1,2,2,1,1,0,1,0,2,2, ,2, ,30,2,2,4,40,0, ,2, , , , , , , ,1,2,1,2,2,1
40390002,2,1962,57,4,2,5,1,2,2,1,1,0,1,0,3,1,1,2, ,40,2,2,3,0,0, ,2, , , , , , , ,1,2,1,2,2,2
40400002,2,1957,62,4,2,6,1,2,2,1,1,0,1,0,2,2, ,2, ,42,2,2,2,20,0, ,2, , , , , , , ,2,2,1,2,2,2
40400003,2,1989,30,5,1,7,1,2,2,1,1,0,1,0,3,2, ,2, ,82,2,2,7,70,0, ,2, , , , , , , ,2,1,1,2,2,1
40400004,1,1993,26,5,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,45,2,2,3,30,0, ,1,1,2,2,2,2,2,0,2,1,1,2,2,1
40410001,1,1948,71,3,2,3,2,1,2,1,1,0,1,0,3,2, ,2, ,37,2,2,2,10,0, ,2, , , , , , , ,2,1,1,2,2,1
40410002,2,1950,69,3,2,4,2,1,2,1,1,0,1,0,3,2, ,2, ,37,2,2,2,10,0, ,2, , , , , , , ,2,1,1,2,2,1
40420001,2,1984,35,5,1,7,1,1,2,1,1,0,1,0,3,2, ,2, ,56,2,2,6,70,0, ,2, , , , , , , ,2,1,1,2,1,1
40420002,1,1987,32,5,1,7,1,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,5,60,0, ,2, , , , , , , ,2,1,1,2,1,2
40430001,1,1980,39,5,2,7,1,2,2,1,1,0,1,0,3,2, ,2, ,56,2,2,4,50,0, ,2, , , , , , , ,2,1,1,2,2,2
40430002,2,1980,39,5,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,37,2,2,5,62,1,70,2, , , , , , , ,2,2,1,2,2,2
40440001,1,1974,45,4,1,5,1,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,3,40,0, ,2, , , , , , , ,1,2,1,2,2,2
40440003,2,1945,74,3,3,1,2,2,2,2, , , , , ,2, ,2, , , , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
40450001,1,1966,53,5,2,10,1,2,2,1,1,0,1,0,3,2, ,2, ,56,2,2,3,27,0, ,2, , , , , , , ,1,1,1,2,1,1
40450002,2,1966,53,5,2,4,1,2,2,1,1,0,1,0,3,2, ,2, ,33,2,2,3,27,0, ,2, , , , , , , ,1,1,1,2,2,1
40450003,2,1996,23,5,1,6,1,2,2,1,1,0,1,0,3,2, ,2, ,69,2,2,6,54,2,70,1,1,2,2,2,6,0,20,1,1,1,2,2,1
40450004,1,1999,20,5,1,1,2,2,2,1,1,0,1,0,3,1,1,2, ,56,2,2,6,54,0, ,1,1,2,2,2,5,1,0,1,1,1,2,1,1
40460004,2,1978,41,5,1,7,1,2,2,1,1,0,1,0,2,2, ,2, ,48,2,2,3,30,0, ,2, , , , , , , ,2,2,1,2,2,2
40470001,1,1965,54,5,2,15,1,1,2,1,1,0,1,0,3,2, ,2, ,54,2,2,4,60,0, ,2, , , , , , , ,1,1,1,2,2,2
40470002,2,1966,53,5,2,8,1,1,2,1,1,0,1,0,3,2, ,2, ,68,2,2,3,30,1,15,1,1,2,2,2,6,0,30,1,1,1,2,2,2
40470004,1,1995,24,5,1,1,2,1,2,1,1,0,1,0,3,2, ,2, ,72,2,1,10,120,1,60,1,2,1,1,2,2,0,20,1,1,1,2,1,1
40490001,1,1942,77,4,2,5,2,1,2,1,1,0,1,0,3,2, ,2, ,29,2,2,4,20,0, ,2, , , , , , , ,1,1,1,2,2,1
40490002,2,1944,75,4,2,1,2,1,2,1,1,0,1,0,3,2, ,2, ,6,2,2,3,15,0, ,2, , , , , , , ,2,1,1,2,2,1
40500001,1,1953,66,4,2,7,1,2,2,1,1,0,1,0,3,2, ,2, ,60,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
40510002,2,1971,48,5,2,12,1,1,2,1,1,0,1,0,3,2, ,1,1,72,2,2,8,120,3,150,1,1,2,2,2,4,0,10,1,1,1,2,2,1
40510003,2,2004,15,4,1,1,2,1,2,1,1,0,1,0,3,2, ,2, ,24,2,2,6,80,3,100,1,1,2,1,2,4,0,15,2,1,1,2,2,1
40510004,1,2004,15,4,1,1,2,1,2,1,1,0,1,0,3,2, ,2, ,26,2,2,2,24,2,60,1,1,2,2,2,4,0,10,2,1,1,2,2,2
40520001,1,1960,59,4,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,40,2,2,5,50,1,30,2, , , , , , , ,1,2,1,2,2,2
40520002,2,1962,57,4,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,35,2,2,3,30,1,50,2, , , , , , , ,1,2,1,2,2,2
40530001,1,1976,43,5,2,8,1,2,2,1,1,0,1,0,2,2, ,2, ,58,2,2,2,20,0, ,2, , , , , , , ,1,1,1,2,2,1
40530002,2,1974,45,5,2,6,1,1,2,1,1,0,1,0,2,2, ,2, ,47,2,2,3,30,0, ,2, , , , , , , ,2,2,1,2,2,2
40530003,2,1943,76,3,3,1,2,2,2,1,1,1,0,0, ,2, ,2, ,27, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
40540001,1,1953,66,2,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,3,30,0, ,2, , , , , , , ,1,2,1,2,2,2
40540002,2,1954,65,2,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,35,2,2,2,20,0, ,2, , , , , , , ,1,2,1,2,2,2
40550001,1,1967,52,4,2,7,1,2,2,1,1,0,1,0,3,2, ,2, ,65,2,2,4,36,0, ,1,1,2,2,2,6,0,10,1,1,1,2,2,1
40550002,2,1967,52,4,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,33,2,2,4,36,0, ,1,1,2,2,2,6,0,10,1,1,1,2,2,1
40550003,2,2000,19,5,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,55,2,2,4,36,0, ,1,1,2,2,2,4,0,10,1,1,1,2,1,1
40550004,1,2002,17,4,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,32,2,2,4,28,0, ,1,1,2,2,2,4,0,10,1,1,1,2,2,1
40560001,1,1952,67,4,2,10,1,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,3,30,1,50,2, , , , , , , ,1,2,1,2,2,2
40560002,2,1954,65,4,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,30,2,2,5,50,0, ,2, , , , , , , ,1,2,1,2,2,2
40570001,1,1982,37,5,1,8,1,2,2,1,1,0,1,0,3,2, ,2, ,45,2,2,4,44,3,100,2, , , , , , , ,1,1,1,2,1,2
40580001,1,1948,71,4,2,6,1,1,2,1,1,0,1,0,1,2, ,2, ,44,2,2,4,20,0, ,2, , , , , , , ,1,1,1,2,2,1
40580002,2,1949,70,4,2,1,2,1,2,1,1,0,1,0,1,2, ,2, ,37,2,2,4,20,0, ,2, , , , , , , ,2,1,1,2,2,1
40590002,2,1960,59,5,2,1,2,1,2,1,1,0,1,0,3,2, ,2, ,46,2,2,6,60,2,80,2, , , , , , , ,1,1,1,2,2,2
40590003,2,1982,37,5,1,7,1,2,2,1,1,0,1,0,3,2, ,2, ,68,2,2,8,100,4,120,1,1,2,1,2,4,0,15,1,1,1,1,1,1
40600001,2,1951,68,3,3,5,1,2,2,1,1,0,1,0,2,2, ,2, ,38,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
40600002,1,1989,30,5,1,8,1,2,2,1,1,0,1,0,3,2, ,2, ,95,2,2,5,50,0, ,2, , , , , , , ,1,1,1,2,2,1
40610001,1,1960,59,4,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,65,2,2,2,22,0, ,2, , , , , , , ,1,1,1,2,2,2
40610002,2,1960,59,4,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,45,2,2,4,40,1,35,2, , , , , , , ,1,2,1,2,2,2
40610004,1,1990,29,5,1,8,1,2,2,1,1,0,1,0,3,1,1,2, ,60,2,2,6,60,2,50,2, , , , , , , ,1,1,1,1,1,1
40620001,2,1949,70,2,4,3,2,1,2,1,1,0,1,0,3,2, ,2, ,29,2,2,2,10,0, ,2, , , , , , , ,2,2,1,2,2,1
40640001,1,1946,73,4,2,3,2,2,2,1,1,0,1,0,2,2, ,2, ,35,2,2,2,24,0, ,2, , , , , , , ,2,2,2,2,2,2
40640002,2,1949,70,4,2,1,2,2,2,1,1,0,1,0,2,2, ,2, ,35,2,2,1,12,0, ,2, , , , , , , ,2,2,2,2,2,2
40710001,1,1953,66,4,2,6,1,2,1,1,1,0,1,0,3,2, ,2, ,60,2,2,2,20,0, ,2, , , , , , , ,1,2,1,2,2,2
50010001,1,1946,73,3,2,5,1,1,2,1,1,0,1,0,2,2, ,2, ,38,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
50010002,2,1951,68,3,2,2,1,1,2,1,1,0,1,0,2,2, ,2, ,45,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
50020001,1,1973,46,5,2,5,1,1,2,1,1,0,1,0,2,2, ,2, ,34,2,2,2,20,0, ,2, , , , , , , ,1,1,1,2,2,2
50020002,2,1975,44,5,2,1,2,1,2,1,1,0,1,0,2,2, ,2, ,35,2,2,2,20,0, ,2, , , , , , , ,1,2,1,2,2,2
50020003,1,2004,15,3,1,1,2,1,2,1,1,0,1,0,2,2, ,2, ,25,2,2,3,30,0, ,2, , , , , , , ,1,2,1,2,2,2
50020004,1,2007,12,2,1,1,2,1,2,2, , , , , ,2, ,2, , ,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50030001,1,1966,53,4,2,6,1,1,2,1,1,0,1,0,2,2, ,2, ,49,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,2
50030002,2,1969,50,4,2,4,1,2,2,1,1,0,1,0,2,2, ,2, ,49,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,2
50030003,2,1993,26,5,1,7,1,2,2,1,1,0,1,0,2,2, ,2, ,59,2,2,8,70,0, ,1,1,2,2,2,2,0,20,1,1,1,2,2,1
50030004,1,1997,22,5,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,59,2,2,2,20,0, ,1,1,2,2,2,3,0,10,1,1,1,2,2,1
50050001,1,1964,55,4,2,7,1,1,2,1,1,0,1,0,2,2, ,2, ,39,2,2,2,20,0, ,2, , , , , , , ,1,1,1,2,2,2
50050002,2,1965,54,4,2,1,2,1,2,1,1,0,1,0,2,2, ,2, ,40,2,2,2,20,0, ,2, , , , , , , ,1,1,1,2,2,2
50060002,2,1939,80,3,3,2,2,1,2,1,1,0,1,0,3,2, ,2, ,18,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50080001,1,1936,83,3,2,2,2,1,2,2, , , , , ,2, ,2, , , , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50080002,2,1941,78,3,2,2,2,1,2,1,1,0,1,0,3,2, ,2, ,20,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50090001,2,1960,59,4,4,4,1,2,2,1,1,0,1,0,2,2, ,2, ,34,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
50090002,1,1986,33,5,1,4,1,2,2,1,1,0,1,0,2,2, ,2, ,49,2,2,2,20,0, ,1,1,2,2,2,4,0,15,1,1,1,2,2,1
50100002,2,1939,80,3,3,2,2,1,2,1,1,0,1,0,3,2, ,2, ,18,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50110001,1,1981,38,5,2,6,1,1,2,1,1,0,1,0,3,2, ,2, ,49,2,2,3,30,0, ,1,1,2,2,2,3,0,15,1,1,1,2,2,1
50110002,2,1982,37,5,2,1,2,1,2,1,1,0,1,0,3,2, ,2, ,47,2,2,3,30,0, ,1,1,2,2,2,2,0,15,1,1,1,2,2,1
50120001,1,1970,49,5,2,6,1,1,2,1,1,0,1,0,2,2, ,2, ,70,2,2,2,20,0, ,1,1,2,2,2,2,0,10,1,1,1,2,2,2
50120002,2,1971,48,5,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,69,2,2,2,20,0, ,1,1,2,2,2,2,0,10,1,1,1,2,2,2
50130001,1,1951,68,4,2,2,2,1,2,1,1,0,1,0,2,2, ,2, ,46,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
50130002,2,1959,60,4,2,4,1,1,2,1,1,0,1,0,2,2, ,2, ,44,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
50170001,1,1951,68,5,2,4,1,2,2,1,1,0,1,0,2,2, ,2, ,42,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
50170002,2,1956,63,4,2,2,1,2,2,1,1,0,1,0,2,2, ,2, ,54,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
50170003,2,1923,96,2,3,2,2,2,2,2, , , , , ,2, ,2, , , , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50170004,2,1979,40,5,1,5,1,2,2,1,1,0,1,0,2,2, ,2, ,49,2,2,0, ,0, ,1,1,2,2,2,2,0,15,1,1,1,2,2,2
50170005,1,1982,37,5,1,5,1,2,2,1,1,0,1,0,2,2, ,2, ,48,2,2,2,20,0, ,1,1,2,2,2,2,0,10,1,1,1,2,2,1
50180001,1,1956,63,4,2,7,1,1,2,1,1,0,1,0,2,2, ,2, ,49,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
50180002,2,1958,61,4,2,1,2,1,2,1,1,0,1,0,2,2, ,2, ,49,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
50190001,1,1939,80,3,2,2,2,1,2,1,1,1,0,0, ,2, ,2, ,13, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50190002,2,1943,76,2,2,2,2,1,2,1,1,0,1,0,3,2, ,2, ,27,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
50200002,2,1946,73,2,3,2,2,2,2,1,1,1,0,0, ,2, ,2, ,19, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50210001,2,1940,79,2,3,2,2,2,2,1,1,1,0,0, ,2, ,2, ,12, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50220001,2,1938,81,2,3,2,2,2,2,2, , , , , ,2, ,2, , , , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50230001,1,1954,65,3,2,4,1,2,1,1,1,1,0,0, ,2, ,2, ,17, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50230002,2,1960,59,3,2,1,1,2,1,2, , , , , ,2, ,2, , , , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50230003,1,1979,40,4,2,4,1,2,1,1,1,0,1,0,3,2, ,2, ,52,2,2,0, ,0, ,1,1,2,2,2,2,0,10,1,1,1,2,2,2
50230004,2,1980,39,4,2,1,2,2,1,1,1,0,1,0,2,2, ,2, ,39,2,2,0, ,0, ,1,1,2,2,2,4,0,10,1,1,1,2,2,2
50240002,2,1937,82,2,3,2,2,2,2,2, , , , , ,2, ,2, , , , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50260001,1,1958,61,4,2,5,1,1,2,1,1,0,1,0,3,2, ,2, ,46,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
50260002,2,1957,62,4,2,2,1,1,2,1,1,0,1,0,3,1,1,2, ,30,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
50260003,2,1984,35,5,1,5,1,1,2,1,1,0,1,0,3,1,1,2, ,35,2,2,0, ,0, ,1,1,2,2,2,2,0,10,1,1,1,2,2,1
50260004,2,1987,32,5,1,4,1,1,2,1,1,0,1,0,3,1,1,2, ,45,2,2,0, ,0, ,1,1,2,2,2,2,0,15,1,1,1,2,2,1
50280001,1,1942,77,2,2,5,1,1,2,1,1,0,1,0,3,2, ,2, ,36,2,2,0, ,0, ,1,1,2,2,2,2,0,5,1,2,1,2,2,2
50280002,2,1947,72,2,2,1,2,1,2,1,1,1,0,0, ,2, ,2, ,10, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50300001,1,1951,68,4,2,2,2,1,2,1,1,0,1,0,3,2, ,2, ,38,2,2,0, ,0, ,1,1,2,2,2,6,0,5,1,2,1,2,2,2
50300002,2,1955,64,4,2,2,2,1,2,1,1,0,1,0,3,2, ,2, ,38,2,2,0, ,0, ,1,1,2,2,2,6,0,5,1,2,1,2,2,2
50320001,1,1972,47,5,1,10,1,2,2,1,1,0,1,0,3,2, ,2, ,55,2,2,3,50,0, ,1,1,2,2,2,4,0,10,1,1,1,2,2,1
50320002,2,1967,52,4,4,1,2,2,2,1,1,0,1,0,3,2, ,2, ,52,2,2,4,60,0, ,1,1,2,2,2,4,0,20,1,1,1,2,2,1
50320003,1,2000,19,5,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,62,2,2,6,90,0, ,1,1,2,2,2,1,0,15,1,1,1,2,2,1
50320004,1,1940,79,3,2,1,2,2,2,1,1,1,0,0, ,2, ,2, ,22, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50320005,2,1947,72,2,2,1,2,2,2,1,1,1,0,0, ,2, ,2, ,22, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
50330001,1,1963,56,5,2,7,1,2,1,1,1,0,1,0,3,2, ,2, ,55,2,2,2,30,0, ,2, , , , , , , ,1,1,1,2,2,2
50340001,1,1965,54,5,2,9,1,2,2,1,1,0,1,0,3,2, ,2, ,46,2,2,4,60,0, ,1,1,2,2,2,2,0,10,1,1,1,2,2,1
50340002,2,1969,50,4,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,46,2,2,4,60,0, ,1,1,2,2,2,2,0,5,1,1,1,2,2,1
50340003,1,1994,25,5,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,57,2,2,6,90,0, ,1,1,2,2,2,2,0,5,1,1,1,2,2,1
50340004,2,1995,24,5,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,6,90,0, ,1,1,2,2,2,2,0,5,1,1,1,2,2,1
50350001,1,1963,56,4,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,51,2,2,2,30,0, ,1,1,2,2,2,2,0,5,1,1,1,2,2,1
50350002,2,1967,52,4,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,51,2,2,2,3,0, ,1,1,2,2,2,2,0,5,1,1,1,2,2,1
50350003,2,1994,25,5,1,5,1,2,2,1,1,0,1,0,3,2, ,2, ,43,2,2,6,60,1,100,1,1,2,2,2,2,0,20,1,1,1,2,2,1
